employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-87222963,Andrea,Jenkins,Male,Washington D.C.,Washington,9/30/2022,Customer Service,Support Specialist,Bachelor,66268,Excellent,No,7/4/1993,
00-41680523,Cynthia,Day,Female,Virginia,Reston,8/11/2024,IT,IT Support Specialist,High School,54880,Satisfactory,Yes,12/4/1978,
00-78765235,Brian,Morris,Male,Washington D.C.,Washington,4/5/2019,Sales,Sales Representative,Bachelor,78593,Satisfactory,No,11/15/1988,
00-17481876,Diana,Shah,Female,Virginia,Virginia Beach,5/24/2023,Operations,Inventory Specialist,High School,60735,Satisfactory,Yes,11/28/1983,
00-69687625,Peter,Bryant,Female,Virginia,Virginia Beach,2/5/2018,Customer Service,Support Specialist,Bachelor,57938,Satisfactory,No,5/8/2004,
00-46867590,Chelsea,Green,Female,Maryland,College Park,4/23/2019,IT,IT Support Specialist,High School,61335,Good,Yes,4/21/1978,
00-64626188,Joshua,Lee,Male,Virginia,Manassas,6/10/2021,Sales,Sales Representative,Bachelor,60405,Good,No,11/11/1987,
00-85420572,Peter,Peterson,Female,Maryland,National Harbor,7/1/2023,Customer Service,Customer Service Representative,High School,53105,Good,No,9/5/1996,
00-76325764,Kimberly,Smith,Male,Washington D.C.,Washington,9/11/2017,HR,Recruiter,Bachelor,79473,Excellent,Yes,10/11/1986,
00-10580848,Christine,Nelson,Female,Maryland,College Park,8/9/2019,IT,System Administrator,Master,106127,Excellent,No,4/14/1965,
00-57169227,Jorge,Lane,Male,Virginia,McLean,4/20/2017,Customer Service,Support Specialist,High School,62566,Good,No,6/15/1986,
00-21887319,Christina,Taylor,Female,Washington D.C.,Washington,12/23/2020,Operations,Operations Analyst,Bachelor,81639,Satisfactory,No,3/8/1997,
00-59928470,Pamela,Cruz,Male,Washington D.C.,Washington,10/7/2020,Customer Service,Support Specialist,Bachelor,70330,Satisfactory,No,8/27/1985,
00-82354317,Christian,Long,Male,Maryland,Baltimore,2/10/2016,Sales,Sales Specialist,Master,53852,Good,No,3/2/1984,
00-97890366,Kristin,Davenport,Male,Maryland,Silver Spring,2/3/2024,Sales,Sales Representative,Bachelor,67604,Excellent,Yes,10/30/1982,
00-27002434,Bryan,Hayes,Female,Maryland,National Harbor,8/24/2017,Operations,Inventory Specialist,High School,56790,Good,Yes,3/2/1993,
00-49097207,Jessica,Wright,Male,Maryland,Rockville,11/17/2023,Finance,Financial Analyst,Bachelor,96691,Excellent,Yes,3/12/1973,
00-45006672,Andrew,Love,Male,Washington D.C.,Washington,4/11/2024,Operations,Inventory Specialist,Bachelor,69069,Good,Yes,1/25/1996,
00-19911214,Brenda,Becker,Male,Washington D.C.,Washington,11/14/2023,Customer Service,Help Desk Technician,High School,64226,Good,Yes,8/5/2003,
00-12911337,Marcus,Garcia,Female,Virginia,Fairfax,7/29/2018,IT,Software Developer,Master,85884,Satisfactory,Yes,11/2/1975,
00-27445922,Diane,White,Male,Maryland,Rockville,3/15/2018,Operations,Logistics Coordinator,Bachelor,67522,Needs Improvement,Yes,4/7/2002,
00-87753303,Sandra,Price,Male,Washington D.C.,Washington,2/22/2023,HR,HR Coordinator,Master,57938,Good,No,3/6/1965,
00-16061465,Amy,Goodman,Male,Virginia,Richmond,11/18/2023,IT,Software Developer,Bachelor,115464,Satisfactory,No,6/21/1980,
00-19741652,Michael,Edwards,Female,Washington D.C.,Washington,5/4/2022,Marketing,Marketing Coordinator,Bachelor,69056,Good,No,6/16/2003,
00-72033949,Michael,Vaughn,Female,Virginia,McLean,8/23/2016,IT,System Administrator,Master,87793,Good,Yes,11/2/1994,
00-56526114,Tracy,Davis,Male,Washington D.C.,Washington,11/17/2023,Operations,Inventory Specialist,High School,57892,Good,No,6/30/1998,
00-10626834,Thomas,Bender,Female,Virginia,Alexandria,3/14/2022,Finance,Accountant,Bachelor,57782,Good,Yes,5/20/1977,
00-50616987,Carly,Waller,Male,Virginia,Arlington,2/3/2023,Operations,Inventory Specialist,High School,58919,Needs Improvement,Yes,11/13/1971,
00-91745871,Seth,Gray,Female,Washington D.C.,Washington,9/3/2023,Customer Service,Customer Service Representative,Bachelor,61169,Good,No,12/28/1984,
00-29963196,Lori,Carpenter,Female,Virginia,Virginia Beach,9/30/2018,Operations,Inventory Specialist,Bachelor,58796,Good,No,9/15/1987,
00-78132379,Sean,Freeman,Male,Virginia,Reston,5/27/2017,Operations,Inventory Specialist,High School,66735,Satisfactory,No,1/9/1969,
00-10926633,Brandy,Reed,Female,Maryland,Bethesda,10/29/2017,Operations,Inventory Specialist,High School,64902,Excellent,No,12/24/1990,
00-99250681,Jaime,Castro,Female,Washington D.C.,Washington,12/23/2023,IT,Software Developer,Bachelor,97444,Good,No,11/13/1991,
00-81668448,Mitchell,Castillo,Female,Maryland,Silver Spring,10/19/2020,Operations,Logistics Coordinator,Bachelor,56063,Good,No,1/21/2003,
00-21988314,Carol,Owen,Male,Maryland,Silver Spring,5/27/2022,Customer Service,Customer Service Representative,Bachelor,69169,Good,No,6/19/2000,
00-40587157,Andrea,Johnson,Female,Washington D.C.,Washington,4/2/2024,Operations,Operations Analyst,Master,69801,Good,No,6/15/1994,
00-18032551,Michael,Ray,Male,Virginia,Fairfax,12/28/2017,Sales,Sales Specialist,Bachelor,84612,Excellent,No,11/22/1999,
00-23566441,Amy,Cline,Female,Maryland,Waldorf,8/29/2019,IT,IT Support Specialist,Bachelor,60304,Satisfactory,No,7/15/1987,
00-68683389,Catherine,Meadows,Male,Washington D.C.,Washington,11/28/2020,Marketing,Content Creator,Bachelor,67281,Satisfactory,No,6/5/1995,
00-36094826,Heather,Craig,Male,Washington D.C.,Washington,6/14/2020,IT,Software Developer,Master,93984,Good,No,6/17/1998,
00-42630278,Andrea,Morris,Female,Virginia,Ashburn,11/9/2017,Operations,Inventory Specialist,Bachelor,59988,Good,Yes,1/23/1988,
00-26696533,Suzanne,Rodriguez,Female,Virginia,Fairfax,11/8/2017,Marketing,Marketing Coordinator,Bachelor,63291,Satisfactory,No,4/17/1998,
00-91528745,Gary,Lara,Male,Washington D.C.,Washington,3/31/2020,Customer Service,Help Desk Technician,High School,81586,Needs Improvement,No,2/24/1977,
00-94422853,Toni,Campbell,Male,Virginia,Richmond,8/3/2017,Customer Service,Customer Service Manager,PhD,67338,Good,No,8/6/1985,
00-73373068,Kristin,Pacheco,Female,Washington D.C.,Washington,6/3/2016,Customer Service,Support Specialist,High School,58768,Excellent,Yes,6/17/2004,
00-94691330,Melissa,Robinson,Female,Maryland,Brandywine,4/5/2024,IT,Software Developer,Master,94360,Excellent,No,1/18/1992,
00-29829116,Erica,Lewis,Female,Virginia,Fairfax,8/18/2020,Operations,Inventory Specialist,Bachelor,59878,Good,No,12/11/1976,
00-46277076,Jennifer,Zimmerman,Female,Washington D.C.,Washington,3/22/2017,IT,System Administrator,Bachelor,72932,Excellent,Yes,5/15/1993,
00-36046382,Mark,Chambers,Female,Washington D.C.,Washington,9/18/2023,Marketing,Content Creator,High School,54899,Needs Improvement,No,6/6/1995,
00-11646090,Shelby,Trujillo,Female,Maryland,Baltimore,5/19/2015,Marketing,Content Creator,High School,57114,Good,No,12/26/1981,
00-15894118,Alan,Smith,Male,Virginia,Manassas,11/14/2017,Customer Service,Customer Service Representative,High School,62046,Satisfactory,No,9/1/1979,
00-72802965,Emma,Lee,Male,Washington D.C.,Washington,9/6/2017,Sales,Sales Consultant,Master,76043,Good,No,1/16/2000,
00-92028570,Stephanie,Chan,Female,Washington D.C.,Washington,7/8/2023,Finance,Accountant,Bachelor,74104,Good,No,11/18/1979,
00-11451535,Jeffrey,Munoz,Female,Maryland,Waldorf,12/11/2017,Operations,Logistics Coordinator,Bachelor,52870,Good,No,7/4/1973,
00-74964479,Jose,Patterson,Female,Maryland,Baltimore,5/14/2024,Operations,Logistics Coordinator,Bachelor,58294,Good,No,3/10/1971,
00-62507544,Marcus,Fletcher,Male,Washington D.C.,Washington,1/29/2023,IT,Software Developer,Bachelor,113601,Good,No,11/14/1994,
00-23048635,David,Mcneil,Female,Virginia,McLean,10/16/2024,Operations,Operations Analyst,Master,76440,Good,No,5/31/1979,
00-85501687,Jose,Williams,Female,Maryland,Rockville,12/29/2015,Operations,Operations Analyst,Bachelor,66560,Good,No,4/14/1998,
00-66201723,Jennifer,Graves,Female,Maryland,Gaithersburg,5/25/2017,Operations,Inventory Specialist,Bachelor,61594,Satisfactory,Yes,8/29/1974,
00-78668786,Anthony,Davidson,Female,Virginia,Arlington,9/21/2023,Marketing,Marketing Coordinator,Bachelor,66685,Good,Yes,7/20/1985,
00-37914486,Mary,Adams,Male,Virginia,McLean,2/11/2017,Customer Service,Customer Service Representative,High School,55782,Needs Improvement,No,12/4/1988,
00-61853035,Kyle,Velez,Female,Virginia,Fairfax,8/24/2021,Marketing,Marketing Coordinator,Bachelor,58948,Satisfactory,Yes,7/5/1985,
00-28547259,Victoria,Howard,Female,Virginia,Ashburn,2/16/2019,Customer Service,Support Specialist,High School,53368,Good,No,3/3/2001,
00-31110538,Christina,Lawson,Female,Virginia,Reston,11/5/2018,Sales,Sales Representative,Bachelor,71250,Satisfactory,Yes,2/21/2005,
00-32132233,William,Harris,Female,Maryland,Brandywine,4/11/2022,Customer Service,Support Specialist,Bachelor,59703,Good,No,8/20/1985,
00-73019721,Leslie,Choi,Female,Virginia,Fairfax,2/25/2022,Customer Service,Support Specialist,Bachelor,54564,Needs Improvement,Yes,10/2/1972,
00-55556751,Ian,Fields,Female,Maryland,Upper Marlboro,9/15/2020,Sales,Sales Specialist,Master,67928,Good,No,9/25/2002,
00-43067938,Daniel,Ortiz,Female,Washington D.C.,Washington,3/20/2023,IT,System Administrator,Master,89502,Good,Yes,5/18/1971,
00-59901096,Christopher,Sweeney,Female,Virginia,McLean,4/18/2022,Finance,Financial Analyst,Bachelor,70008,Excellent,No,1/4/1993,
00-60848512,Elizabeth,Davenport,Female,Washington D.C.,Washington,4/27/2015,IT,System Administrator,Bachelor,75025,Good,No,11/17/1995,
00-64648635,William,Woods,Female,Washington D.C.,Washington,12/5/2021,Customer Service,Customer Service Representative,Bachelor,62401,Good,No,7/27/1989,
00-38250243,Edward,Skinner,Female,Washington D.C.,Washington,9/3/2018,Sales,Sales Specialist,PhD,85388,Satisfactory,No,5/27/1971,
00-94215086,Kyle,Becker,Male,Maryland,Bethesda,6/28/2023,Operations,Logistics Coordinator,Bachelor,75466,Good,No,12/16/1973,
00-95220610,Madison,Reynolds,Male,Washington D.C.,Washington,7/20/2019,Operations,Inventory Specialist,High School,58206,Good,No,4/11/2001,
00-70111846,Erin,Norman,Female,Maryland,National Harbor,6/20/2020,Sales,Sales Consultant,PhD,111631,Excellent,No,8/6/1973,
00-77128370,Lisa,James,Male,Maryland,Bowie,2/23/2017,Customer Service,Help Desk Technician,Bachelor,87930,Good,No,10/22/1995,
00-41566030,Jillian,Watkins,Female,Maryland,Bowie,6/17/2016,Operations,Operations Manager,Bachelor,101139,Good,Yes,8/27/2002,
00-79282523,Amber,Willis,Female,Maryland,Silver Spring,1/24/2018,HR,Recruiter,Bachelor,77951,Good,No,10/25/1983,
00-44291686,Lynn,Clark,Female,Washington D.C.,Washington,11/5/2018,Marketing,Content Creator,Bachelor,56016,Good,Yes,1/23/2004,
00-81079442,Linda,Washington,Female,Maryland,Rockville,11/16/2019,Marketing,Content Creator,Bachelor,57677,Satisfactory,Yes,2/21/2005,
00-46951348,John,Bradley,Female,Virginia,Manassas,9/21/2017,Marketing,Content Creator,Bachelor,60420,Good,No,3/30/1979,
00-55757559,Shane,Harrison,Female,Maryland,Brandywine,2/8/2023,Operations,Inventory Specialist,High School,67222,Satisfactory,Yes,10/25/1974,
00-47507176,Kyle,Gonzalez,Male,Maryland,Rockville,10/16/2024,Operations,Inventory Specialist,High School,60662,Satisfactory,No,3/23/1972,
00-89992075,Sharon,Contreras,Male,Washington D.C.,Washington,3/18/2019,Operations,Logistics Coordinator,Bachelor,62600,Good,No,11/4/1976,
00-12966106,Chad,Carroll,Male,Virginia,Ashburn,10/2/2017,Customer Service,Support Specialist,High School,58708,Satisfactory,No,1/6/1985,
00-29523192,Sue,Stevens,Female,Maryland,Bowie,4/9/2017,Finance,Accounts Payable Specialist,Bachelor,55430,Good,No,4/2/2000,
00-65474088,Justin,Patterson,Female,Maryland,Waldorf,10/30/2023,Customer Service,Support Specialist,Bachelor,61526,Good,Yes,2/8/1994,
00-27025304,Heather,Ross,Female,Maryland,Rockville,11/4/2023,Operations,Logistics Coordinator,Bachelor,64464,Satisfactory,No,8/30/1975,
00-14008409,Brittany,Miller,Male,Maryland,Baltimore,6/21/2019,Operations,Logistics Coordinator,Bachelor,73169,Good,No,5/21/1979,
00-53098105,Dustin,Wood,Female,Maryland,Bethesda,6/3/2023,Operations,Operations Manager,Master,110072,Good,No,7/11/2000,
00-23688538,Kevin,Singh,Male,Washington D.C.,Washington,2/15/2024,Operations,Inventory Specialist,High School,63626,Good,No,4/17/1995,
00-24876313,Susan,Roberts,Male,Maryland,Gaithersburg,12/13/2023,Sales,Sales Specialist,PhD,77244,Satisfactory,No,5/17/1997,
00-45296054,Cynthia,Williams,Male,Washington D.C.,Washington,11/20/2023,Operations,Operations Analyst,Master,62071,Good,No,5/18/1994,
00-71737961,Randy,Barnes,Female,Washington D.C.,Washington,12/6/2017,Sales,Sales Specialist,PhD,101812,Excellent,No,7/16/1988,
00-77939895,Julie,Campbell,Female,Maryland,Upper Marlboro,5/21/2023,Finance,Accounts Payable Specialist,Bachelor,60123,Satisfactory,No,2/13/1983,
00-74949766,Daniel,Levine,Male,Virginia,Manassas,2/15/2022,Operations,Operations Analyst,Bachelor,65776,Good,No,12/2/1989,
00-31377524,Tiffany,Mitchell,Male,Maryland,Bethesda,12/10/2018,Sales,Sales Specialist,Bachelor,81198,Good,No,4/5/1992,
00-89518077,Kristen,Wilson,Male,Washington D.C.,Washington,3/25/2020,Finance,Accountant,Bachelor,64043,Satisfactory,No,1/14/1999,
00-91540867,Joan,Norton,Male,Maryland,Gaithersburg,11/22/2020,Customer Service,Support Specialist,High School,66951,Excellent,No,11/7/1980,
00-11861252,Rickey,Lynch,Female,Virginia,Manassas,6/19/2020,Sales,Sales Representative,Bachelor,67881,Good,No,4/15/1992,
00-85424174,Thomas,Foster,Male,Washington D.C.,Washington,2/22/2021,IT,Software Developer,Bachelor,116738,Needs Improvement,Yes,4/13/1985,
00-31631699,Phillip,Medina,Female,Washington D.C.,Washington,10/9/2023,Operations,Operations Analyst,Master,74155,Good,No,4/19/1998,
00-98345702,Jacqueline,Santos,Female,Maryland,College Park,11/13/2020,HR,HR Assistant,Bachelor,52403,Satisfactory,No,8/18/2004,
00-60493300,Jennifer,Cooper,Female,Washington D.C.,Washington,3/16/2021,Sales,Sales Consultant,PhD,115954,Good,No,4/29/1968,
00-56563590,Gerald,Goodman,Male,Virginia,Arlington,8/26/2021,Operations,Inventory Specialist,Bachelor,65017,Excellent,No,8/13/1983,
00-96868357,Natalie,Rose,Male,Washington D.C.,Washington,2/1/2020,Marketing,SEO Specialist,High School,78251,Needs Improvement,Yes,1/19/1976,
00-18854918,Jesse,Roach,Male,Washington D.C.,Washington,4/4/2017,Customer Service,Support Specialist,Bachelor,64543,Excellent,No,2/20/1985,
00-60409624,Sydney,Sanchez,Female,Maryland,National Harbor,10/29/2020,IT,Software Developer,Master,99508,Good,No,6/7/1972,
00-26457492,Robert,Rosales,Male,Washington D.C.,Washington,5/15/2021,Sales,Sales Specialist,Bachelor,76945,Good,No,5/19/1980,
00-68986022,Maureen,Myers,Female,Washington D.C.,Washington,8/21/2022,IT,IT Support Specialist,High School,56878,Satisfactory,Yes,4/4/1983,
00-93728209,James,Charles,Female,Maryland,Baltimore,11/9/2024,Customer Service,Customer Service Representative,High School,61883,Good,No,4/20/1993,
00-11160532,Jessica,Reyes,Male,Maryland,Upper Marlboro,3/21/2023,Customer Service,Support Specialist,Bachelor,63879,Good,No,11/28/1989,
00-50594723,Natalie,Simpson,Female,Washington D.C.,Washington,11/10/2016,IT,Software Developer,Master,90135,Good,No,3/3/1994,
00-33261135,Timothy,Clayton,Female,Virginia,Ashburn,8/22/2021,Operations,Operations Analyst,Master,74881,Satisfactory,Yes,1/30/2002,
00-75332878,Logan,Medina,Female,Virginia,Alexandria,3/19/2024,Operations,Inventory Specialist,Bachelor,57248,Satisfactory,Yes,10/21/1981,
00-80705833,Jennifer,Newman,Male,Virginia,Virginia Beach,12/26/2019,Operations,Operations Analyst,Bachelor,88474,Excellent,No,12/22/1965,
00-17487653,Emily,Garcia,Male,Maryland,Gaithersburg,5/15/2024,Operations,Inventory Specialist,Bachelor,62652,Excellent,No,10/21/1992,
00-29851002,Gregory,Johnson,Female,Washington D.C.,Washington,10/26/2023,Operations,Logistics Coordinator,Bachelor,52418,Good,No,5/31/1999,
00-84221451,Brittany,Ochoa,Male,Washington D.C.,Washington,12/2/2023,Operations,Logistics Coordinator,Bachelor,60029,Excellent,No,9/17/2002,
00-79377235,Cynthia,Davis,Male,Washington D.C.,Washington,1/26/2017,Marketing,Marketing Coordinator,Bachelor,80013,Excellent,No,11/22/1990,
00-72020921,Tracy,Lucas,Female,Virginia,Ashburn,5/4/2019,Sales,Sales Representative,Bachelor,64634,Excellent,No,2/23/1995,
00-24803855,Krystal,Harrington,Female,Maryland,Baltimore,1/11/2021,Operations,Logistics Coordinator,Bachelor,54564,Satisfactory,No,5/13/1990,
00-61119759,Louis,Thomas,Male,Virginia,Arlington,7/22/2023,Sales,Sales Representative,Bachelor,63529,Good,No,5/2/1990,
00-67184562,Renee,Santos,Female,Washington D.C.,Washington,11/16/2022,Sales,Sales Consultant,Master,82894,Good,No,10/1/1974,
00-91675239,Michael,Wright,Male,Washington D.C.,Washington,4/17/2017,Operations,Logistics Coordinator,Bachelor,61322,Satisfactory,No,1/8/1962,
00-44423621,Jeremy,Meadows,Male,Washington D.C.,Washington,12/6/2016,Sales,Sales Representative,Bachelor,69022,Good,No,8/21/1979,
00-26451676,Allison,Arroyo,Female,Washington D.C.,Washington,5/9/2017,Marketing,Marketing Coordinator,Bachelor,72076,Good,No,6/18/1986,
00-28883608,Darrell,Parker,Male,Virginia,Virginia Beach,11/30/2019,Marketing,Marketing Coordinator,Bachelor,77223,Excellent,No,6/5/1989,
00-75545764,Alexandra,Rosales,Female,Maryland,Gaithersburg,7/26/2022,Operations,Inventory Specialist,Bachelor,60516,Good,No,6/15/1970,
00-39977390,Kyle,Cohen,Male,Maryland,Bowie,11/25/2023,Sales,Sales Representative,Bachelor,65066,Good,Yes,4/30/1982,
00-96927956,Jonathan,Browning,Female,Virginia,Richmond,11/26/2016,IT,IT Support Specialist,High School,58618,Excellent,No,5/22/1998,
00-18548249,David,Hernandez,Male,Virginia,Virginia Beach,6/22/2017,IT,Software Developer,Master,87872,Excellent,No,6/9/1971,
00-43107911,Alexis,Miller,Male,Washington D.C.,Washington,6/30/2019,Sales,Sales Representative,Bachelor,78851,Satisfactory,No,7/28/1993,
00-16133132,Victoria,Clark,Male,Virginia,Fairfax,11/25/2023,Operations,Operations Analyst,Master,57042,Good,No,1/18/1977,
00-92883455,Brittney,Weaver,Male,Maryland,Gaithersburg,6/11/2018,Customer Service,Customer Service Representative,High School,62485,Good,Yes,4/13/1992,
00-34776613,Sarah,Mclaughlin,Male,Virginia,Tysons,6/16/2018,Customer Service,Customer Service Manager,PhD,87608,Good,Yes,5/6/1982,
00-19880831,Christopher,Smith,Female,Virginia,Fairfax,5/30/2022,IT,Software Developer,Master,105835,Good,No,9/11/2003,
00-58528502,Kevin,Oliver,Female,Virginia,Alexandria,11/30/2022,Customer Service,Help Desk Technician,High School,62054,Satisfactory,Yes,9/4/1974,
00-54236036,Crystal,Goodman,Female,Washington D.C.,Washington,5/21/2016,Customer Service,Customer Service Representative,Bachelor,57329,Satisfactory,No,5/3/1995,
00-15245834,Jon,Harris,Male,Washington D.C.,Washington,10/23/2019,Operations,Inventory Specialist,Bachelor,58814,Satisfactory,Yes,9/17/1983,
00-33723313,Megan,Greene,Female,Washington D.C.,Washington,10/29/2020,IT,System Administrator,Bachelor,90006,Excellent,No,5/9/1965,
00-24654708,Bryan,Brown,Male,Virginia,Manassas,9/16/2020,Operations,Inventory Specialist,High School,57773,Needs Improvement,Yes,5/18/1985,
00-22116490,James,Diaz,Male,Maryland,College Park,11/7/2022,Customer Service,Support Specialist,High School,59841,Good,No,12/27/2001,
00-11408076,Megan,Henderson,Female,Washington D.C.,Washington,5/9/2022,Sales,Sales Specialist,Master,65698,Satisfactory,No,2/14/1980,
